Airport,Date,Time Interval,Avg_time,Max_time,Passengers,temp,Flights
Ahmedabad Airport,,0945 - 1000,23,28,66,3.833333333,3
Ahmedabad Airport,,1000 - 1015,14,17,38,2.333333333,2
Ahmedabad Airport,,1015 - 1030,15,20,41,2.5,2
Ahmedabad Airport,,1030 - 1045,10,14,24,1.666666667,1
Ahmedabad Airport,,1045 - 1100,20,23,53,3.333333333,3
Ahmedabad Airport,,1100 - 1115,19,24,50,3.166666667,3
Ahmedabad Airport,,1115 - 1130,15,19,38,2.5,2
Ahmedabad Airport,,1130 - 1145,14,17,36,2.333333333,2
Ahmedabad Airport,,1145 - 1200,18,21,47,3,3
Ahmedabad Airport,,1200 - 1215,21,24,60,3.5,3
Ahmedabad Airport,,1215 - 1230,14,20,37,2.333333333,2
Ahmedabad Airport,,1230 - 1245,8,14,20,1.333333333,1
Ahmedabad Airport,,1245 - 1300,15,18,39,2.5,2
Ahmedabad Airport,,1300 - 1315,16,20,44,2.666666667,2
Ahmedabad Airport,,1315 - 1330,11,15,29,1.833333333,1
Ahmedabad Airport,,1330 - 1345,21,26,56,3.5,3
Ahmedabad Airport,,1345 - 1400,13,18,35,2.166666667,2
Ahmedabad Airport,,1400 - 1415,12,16,33,2,2
Ahmedabad Airport,,1415 - 1430,13,19,36,2.166666667,2
Ahmedabad Airport,,1430 - 1445,9,14,22,1.5,1
Ahmedabad Airport,,1445 - 1500,23,28,66,3.833333333,3
Ahmedabad Airport,,1500 - 1515,10,13,27,1.666666667,1
Ahmedabad Airport,,1515 - 1530,17,21,47,2.833333333,2
Ahmedabad Airport,,1530 - 1545,11,15,30,1.833333333,1
Ahmedabad Airport,,1545 - 1600,13,16,35,2.166666667,2
Ahmedabad Airport,,1600 - 1615,9,14,21,1.5,1
Ahmedabad Airport,,1615 - 1630,11,17,26,1.833333333,1
Ahmedabad Airport,,1630 - 1645,17,21,48,2.833333333,2
Ahmedabad Airport,,1645 - 1700,22,27,60,3.666666667,3
Ahmedabad Airport,,1700 - 1715,21,26,60,3.5,3
Ahmedabad Airport,,1715 - 1730,19,25,50,3.166666667,3
Ahmedabad Airport,,1730 - 1745,10,15,23,1.666666667,1
Ahmedabad Airport,,1745 - 1800,24,28,67,4,4
Ahmedabad Airport,,1800 - 1815,12,16,31,2,2
Ahmedabad Airport,,1815 - 1830,9,13,24,1.5,1
Ahmedabad Airport,,1830 - 1845,22,28,60,3.666666667,3
Ahmedabad Airport,,1845 - 1900,10,16,24,1.666666667,1
Ahmedabad Airport,,1900 - 1915,23,26,65,3.833333333,3
Ahmedabad Airport,,1915 - 1930,15,19,40,2.5,2
Ahmedabad Airport,,1930 - 1945,23,26,62,3.833333333,3
Ahmedabad Airport,,1945 - 2000,9,15,20,1.5,1
Ahmedabad Airport,,2000 - 2015,19,24,54,3.166666667,3
Ahmedabad Airport,,2015 - 2030,24,30,66,4,4
Ahmedabad Airport,,2030 - 2045,10,13,24,1.666666667,1
Ahmedabad Airport,,2045 - 2100,14,18,38,2.333333333,2
Ahmedabad Airport,,2100 - 2115,14,19,38,2.333333333,2
Ahmedabad Airport,,2115 - 2130,18,22,49,3,3
Ahmedabad Airport,,2130 - 2145,21,26,58,3.5,3
Ahmedabad Airport,,2145 - 2200,11,14,29,1.833333333,1
Ahmedabad Airport,,2200 - 2215,22,28,60,3.666666667,3
Ahmedabad Airport,,2215 - 2230,14,20,39,2.333333333,2
Ahmedabad Airport,,2230 - 2245,16,21,44,2.666666667,2
Ahmedabad Airport,,2245 - 2300,8,13,20,1.333333333,1
Ahmedabad Airport,,2300 - 2315,12,18,31,2,2
Ahmedabad Airport,,2315 - 2330,11,14,29,1.833333333,1
Ahmedabad Airport,,2330 - 2345,11,17,27,1.833333333,1
Ahmedabad Airport,,2345 - 2400,17,23,48,2.833333333,2
Ahmedabad Airport,,0000 - 0015,19,22,51,3.166666667,3
Ahmedabad Airport,,0015 - 0030,23,26,62,3.833333333,3
Ahmedabad Airport,,0030 - 0045,16,22,42,2.666666667,2
Ahmedabad Airport,,0045 - 0100,13,19,36,2.166666667,2
Ahmedabad Airport,,0100 - 0115,24,27,67,4,4
Ahmedabad Airport,,0115 - 0130,21,26,60,3.5,3
Ahmedabad Airport,,0130 - 0145,17,21,44,2.833333333,2
Ahmedabad Airport,,0145 - 0200,23,27,63,3.833333333,3
Ahmedabad Airport,,0200 - 0215,12,16,30,2,2
Ahmedabad Airport,,0215 - 0230,22,28,59,3.666666667,3
Ahmedabad Airport,,0230 - 0245,20,26,57,3.333333333,3
Ahmedabad Airport,,0245 - 0300,13,18,32,2.166666667,2
Ahmedabad Airport,,0300 - 0315,18,21,47,3,3
Ahmedabad Airport,,0315 - 0330,20,24,56,3.333333333,3
Ahmedabad Airport,,0330 - 0345,10,14,27,1.666666667,1
Ahmedabad Airport,,0345 - 0400,21,25,56,3.5,3
Ahmedabad Airport,,0400 - 0415,10,15,24,1.666666667,1
Ahmedabad Airport,,0415 - 0430,22,27,62,3.666666667,3
Ahmedabad Airport,,0430 - 0445,22,28,60,3.666666667,3
Ahmedabad Airport,,0445 - 0500,14,20,37,2.333333333,2
Ahmedabad Airport,,0500 - 0515,24,27,67,4,4
Ahmedabad Airport,,0515 - 0530,24,30,68,4,4
Ahmedabad Airport,,0530 - 0545,20,24,56,3.333333333,3
Ahmedabad Airport,,0545 - 0600,21,27,58,3.5,3
Ahmedabad Airport,,0600 - 0615,18,21,48,3,3
Ahmedabad Airport,,0615 - 0630,18,24,47,3,3
Ahmedabad Airport,,0630 - 0645,22,27,59,3.666666667,3
Ahmedabad Airport,,0645 - 0700,9,13,21,1.5,1
Ahmedabad Airport,,0700 - 0715,22,25,61,3.666666667,3
Ahmedabad Airport,,0715 - 0730,15,20,42,2.5,2
Ahmedabad Airport,,0730 - 0745,13,17,36,2.166666667,2
Ahmedabad Airport,,0745 - 0800,14,20,39,2.333333333,2
Ahmedabad Airport,,0800 - 0815,15,18,42,2.5,2
Ahmedabad Airport,,0815 - 0830,19,24,52,3.166666667,3
Ahmedabad Airport,,0830 - 0845,22,27,61,3.666666667,3
Ahmedabad Airport,,0845 - 0900,8,11,19,1.333333333,1
Ahmedabad Airport,,0900 - 0915,9,12,20,1.5,1
Ahmedabad Airport,,0915 - 0930,11,15,28,1.833333333,1
Ahmedabad Airport,,0930 - 0945,15,18,42,2.5,2
Ahmedabad Airport,,0945 - 1000,14,17,38,2.333333333,2
Ahmedabad Airport,,1000 - 1015,14,18,38,2.333333333,2
Ahmedabad Airport,,1015 - 1030,17,20,48,2.833333333,2
Ahmedabad Airport,,1030 - 1045,9,12,20,1.5,1
Ahmedabad Airport,,1045 - 1100,9,12,23,1.5,1
Ahmedabad Airport,,1100 - 1115,10,14,24,1.666666667,1
Ahmedabad Airport,,1115 - 1130,14,18,37,2.333333333,2
Ahmedabad Airport,,1130 - 1145,21,27,56,3.5,3
Ahmedabad Airport,,1145 - 1200,8,13,19,1.333333333,1
Ahmedabad Airport,,1200 - 1215,8,14,18,1.333333333,1
Ahmedabad Airport,,1215 - 1230,16,20,45,2.666666667,2
Ahmedabad Airport,,1230 - 1245,12,17,31,2,2
Ahmedabad Airport,,1245 - 1300,24,28,68,4,4
Ahmedabad Airport,,1300 - 1315,15,21,39,2.5,2
Ahmedabad Airport,,1315 - 1330,16,20,44,2.666666667,2
Ahmedabad Airport,,1330 - 1345,15,18,38,2.5,2
Ahmedabad Airport,,1345 - 1400,20,26,53,3.333333333,3
Ahmedabad Airport,,1400 - 1415,15,18,39,2.5,2
Ahmedabad Airport,,1415 - 1430,8,11,19,1.333333333,1
Ahmedabad Airport,,1430 - 1445,16,22,43,2.666666667,2
Ahmedabad Airport,,1445 - 1500,16,20,42,2.666666667,2
Ahmedabad Airport,,1500 - 1515,17,21,48,2.833333333,2
Ahmedabad Airport,,1515 - 1530,20,24,56,3.333333333,3
Ahmedabad Airport,,1530 - 1545,16,21,44,2.666666667,2
Ahmedabad Airport,,1545 - 1600,10,16,23,1.666666667,1
Ahmedabad Airport,,1600 - 1615,23,29,64,3.833333333,3
Ahmedabad Airport,,1615 - 1630,18,21,50,3,3
Ahmedabad Airport,,1630 - 1645,20,26,55,3.333333333,3
Ahmedabad Airport,,1645 - 1700,8,12,19,1.333333333,1
Ahmedabad Airport,,1700 - 1715,10,13,27,1.666666667,1
Ahmedabad Airport,,1715 - 1730,13,16,36,2.166666667,2
Ahmedabad Airport,,1730 - 1745,13,19,33,2.166666667,2
Ahmedabad Airport,,1745 - 1800,9,13,22,1.5,1
Ahmedabad Airport,,1800 - 1815,10,14,25,1.666666667,1
Ahmedabad Airport,,1815 - 1830,17,21,46,2.833333333,2
Ahmedabad Airport,,1830 - 1845,10,13,25,1.666666667,1
Ahmedabad Airport,,1845 - 1900,12,16,30,2,2
Ahmedabad Airport,,1900 - 1915,11,14,28,1.833333333,1
Ahmedabad Airport,,1915 - 1930,18,21,48,3,3
Ahmedabad Airport,,1930 - 1945,15,18,40,2.5,2
Ahmedabad Airport,,1945 - 2000,16,22,43,2.666666667,2
Ahmedabad Airport,,2000 - 2015,15,19,39,2.5,2
Ahmedabad Airport,,2015 - 2030,24,30,68,4,4
Ahmedabad Airport,,2030 - 2045,14,20,37,2.333333333,2
Ahmedabad Airport,,2045 - 2100,18,24,50,3,3
Ahmedabad Airport,,2100 - 2115,19,23,54,3.166666667,3
Ahmedabad Airport,,2115 - 2130,12,18,32,2,2
Ahmedabad Airport,,2130 - 2145,22,26,59,3.666666667,3
Ahmedabad Airport,,2145 - 2200,19,24,51,3.166666667,3
Ahmedabad Airport,,2200 - 2215,17,22,47,2.833333333,2
Ahmedabad Airport,,2215 - 2230,13,16,32,2.166666667,2
Ahmedabad Airport,,2230 - 2245,11,17,30,1.833333333,1
Ahmedabad Airport,,2245 - 2300,19,23,50,3.166666667,3
Ahmedabad Airport,,2300 - 2315,10,14,24,1.666666667,1
Ahmedabad Airport,,2315 - 2330,12,16,33,2,2
Ahmedabad Airport,,2330 - 2345,24,29,68,4,4
Ahmedabad Airport,,2345 - 2400,14,19,37,2.333333333,2
Ahmedabad Airport,,0000 - 0015,10,16,27,1.666666667,1
Ahmedabad Airport,,0015 - 0030,15,18,39,2.5,2
Ahmedabad Airport,,0030 - 0045,11,14,27,1.833333333,1
Ahmedabad Airport,,0045 - 0100,16,19,44,2.666666667,2
Ahmedabad Airport,,0100 - 0115,22,27,60,3.666666667,3
Ahmedabad Airport,,0115 - 0130,13,19,33,2.166666667,2
Ahmedabad Airport,,0130 - 0145,15,20,40,2.5,2
Ahmedabad Airport,,0145 - 0200,16,21,42,2.666666667,2
Ahmedabad Airport,,0200 - 0215,21,25,57,3.5,3
Ahmedabad Airport,,0215 - 0230,10,16,27,1.666666667,1
Ahmedabad Airport,,0230 - 0245,18,22,49,3,3
Ahmedabad Airport,,0245 - 0300,22,28,61,3.666666667,3
Ahmedabad Airport,,0300 - 0315,13,16,36,2.166666667,2
Ahmedabad Airport,,0315 - 0330,21,24,56,3.5,3
Ahmedabad Airport,,0330 - 0345,12,18,30,2,2
Ahmedabad Airport,,0345 - 0400,22,27,62,3.666666667,3
Ahmedabad Airport,,0400 - 0415,24,29,69,4,4
Ahmedabad Airport,,0415 - 0430,15,20,38,2.5,2
Ahmedabad Airport,,0430 - 0445,10,14,23,1.666666667,1
Ahmedabad Airport,,0445 - 0500,19,24,52,3.166666667,3
Ahmedabad Airport,,0500 - 0515,18,21,47,3,3
Ahmedabad Airport,,0515 - 0530,9,14,21,1.5,1
Ahmedabad Airport,,0530 - 0545,17,22,45,2.833333333,2
Ahmedabad Airport,,0545 - 0600,15,19,40,2.5,2
Ahmedabad Airport,,0600 - 0615,20,24,53,3.333333333,3
Ahmedabad Airport,,0615 - 0630,9,14,22,1.5,1
Ahmedabad Airport,,0630 - 0645,19,22,52,3.166666667,3
Ahmedabad Airport,,0645 - 0700,20,24,54,3.333333333,3
Ahmedabad Airport,,0700 - 0715,14,17,37,2.333333333,2
Ahmedabad Airport,,0715 - 0730,8,14,18,1.333333333,1
Ahmedabad Airport,,0730 - 0745,17,20,48,2.833333333,2
Ahmedabad Airport,,0745 - 0800,22,28,60,3.666666667,3
Ahmedabad Airport,,0800 - 0815,22,27,60,3.666666667,3
Ahmedabad Airport,,0815 - 0830,18,24,47,3,3
Ahmedabad Airport,,0830 - 0845,20,24,54,3.333333333,3
Ahmedabad Airport,,0845 - 0900,24,28,66,4,4
Ahmedabad Airport,,0900 - 0915,9,12,23,1.5,1
Ahmedabad Airport,,0915 - 0930,21,26,59,3.5,3
Ahmedabad Airport,,0930 - 0945,24,30,69,4,4
Ahmedabad Airport,,0945 - 1000,9,12,21,1.5,1
Ahmedabad Airport,,1000 - 1015,24,29,69,4,4
Ahmedabad Airport,,1015 - 1030,22,28,63,3.666666667,3
Ahmedabad Airport,,1030 - 1045,18,23,50,3,3
Ahmedabad Airport,,1045 - 1100,15,21,39,2.5,2
Ahmedabad Airport,,1100 - 1115,9,14,21,1.5,1
Ahmedabad Airport,,1115 - 1130,21,24,59,3.5,3
Ahmedabad Airport,,1130 - 1145,21,25,60,3.5,3
Ahmedabad Airport,,1145 - 1200,15,20,39,2.5,2
Ahmedabad Airport,,1200 - 1215,17,23,48,2.833333333,2
Ahmedabad Airport,,1215 - 1230,16,22,41,2.666666667,2
Ahmedabad Airport,,1230 - 1245,23,29,66,3.833333333,3
Ahmedabad Airport,,1245 - 1300,15,19,38,2.5,2
Ahmedabad Airport,,1300 - 1315,12,18,33,2,2
Ahmedabad Airport,,1315 - 1330,12,17,33,2,2
Ahmedabad Airport,,1330 - 1345,20,24,53,3.333333333,3
Ahmedabad Airport,,1345 - 1400,21,27,56,3.5,3
Ahmedabad Airport,,1400 - 1415,18,23,49,3,3
Ahmedabad Airport,,1415 - 1430,14,19,39,2.333333333,2
Ahmedabad Airport,,1430 - 1445,9,13,23,1.5,1
Ahmedabad Airport,,1445 - 1500,23,28,66,3.833333333,3
Ahmedabad Airport,,1500 - 1515,9,12,22,1.5,1
Ahmedabad Airport,,1515 - 1530,22,26,59,3.666666667,3
Ahmedabad Airport,,1530 - 1545,14,19,38,2.333333333,2
Ahmedabad Airport,,1545 - 1600,15,19,41,2.5,2
Ahmedabad Airport,,1600 - 1615,13,19,33,2.166666667,2
Ahmedabad Airport,,1615 - 1630,15,19,42,2.5,2
Ahmedabad Airport,,1630 - 1645,12,18,33,2,2
Ahmedabad Airport,,1645 - 1700,24,30,68,4,4
Ahmedabad Airport,,1700 - 1715,20,26,53,3.333333333,3
Ahmedabad Airport,,1715 - 1730,23,28,65,3.833333333,3
Ahmedabad Airport,,1730 - 1745,12,18,33,2,2
Ahmedabad Airport,,1745 - 1800,16,19,45,2.666666667,2
Ahmedabad Airport,,1800 - 1815,8,11,19,1.333333333,1
Ahmedabad Airport,,1815 - 1830,16,19,42,2.666666667,2
Ahmedabad Airport,,1830 - 1845,20,24,56,3.333333333,3
Ahmedabad Airport,,1845 - 1900,18,22,47,3,3
Ahmedabad Airport,,1900 - 1915,23,29,63,3.833333333,3
Ahmedabad Airport,,1915 - 1930,13,16,32,2.166666667,2
Ahmedabad Airport,,1930 - 1945,9,13,23,1.5,1
Ahmedabad Airport,,1945 - 2000,19,25,53,3.166666667,3
Ahmedabad Airport,,2000 - 2015,9,12,21,1.5,1
Ahmedabad Airport,,2015 - 2030,15,18,41,2.5,2
Ahmedabad Airport,,2030 - 2045,8,11,21,1.333333333,1
Ahmedabad Airport,,2045 - 2100,20,23,55,3.333333333,3
Ahmedabad Airport,,2100 - 2115,8,12,19,1.333333333,1
Ahmedabad Airport,,2115 - 2130,11,15,26,1.833333333,1
Ahmedabad Airport,,2130 - 2145,20,25,57,3.333333333,3
Ahmedabad Airport,,2145 - 2200,9,12,23,1.5,1
Ahmedabad Airport,,2200 - 2215,16,21,45,2.666666667,2
Ahmedabad Airport,,2215 - 2230,12,15,33,2,2
Ahmedabad Airport,,2230 - 2245,8,14,20,1.333333333,1
Ahmedabad Airport,,2245 - 2300,23,28,62,3.833333333,3
Ahmedabad Airport,,2300 - 2315,16,20,42,2.666666667,2
Ahmedabad Airport,,2315 - 2330,15,21,42,2.5,2
Ahmedabad Airport,,2330 - 2345,17,20,48,2.833333333,2
Ahmedabad Airport,,2345 - 2400,21,27,58,3.5,3
Ahmedabad Airport,,0000 - 0015,10,14,26,1.666666667,1
Ahmedabad Airport,,0015 - 0030,17,21,46,2.833333333,2
Ahmedabad Airport,,0030 - 0045,13,17,36,2.166666667,2
Ahmedabad Airport,,0045 - 0100,11,15,29,1.833333333,1
Ahmedabad Airport,,0100 - 0115,17,23,45,2.833333333,2
Ahmedabad Airport,,0115 - 0130,13,16,33,2.166666667,2
Ahmedabad Airport,,0130 - 0145,13,18,35,2.166666667,2
Ahmedabad Airport,,0145 - 0200,18,24,48,3,3
Ahmedabad Airport,,0200 - 0215,12,16,31,2,2
Ahmedabad Airport,,0215 - 0230,8,12,17,1.333333333,1
Ahmedabad Airport,,0230 - 0245,22,26,60,3.666666667,3
Ahmedabad Airport,,0245 - 0300,22,25,60,3.666666667,3
Ahmedabad Airport,,0300 - 0315,8,11,19,1.333333333,1
Ahmedabad Airport,,0315 - 0330,8,11,19,1.333333333,1
Ahmedabad Airport,,0330 - 0345,10,15,26,1.666666667,1
Ahmedabad Airport,,0345 - 0400,10,13,24,1.666666667,1
Ahmedabad Airport,,0400 - 0415,24,27,65,4,4
Ahmedabad Airport,,0415 - 0430,9,14,22,1.5,1
Ahmedabad Airport,,0430 - 0445,13,18,34,2.166666667,2
Ahmedabad Airport,,0445 - 0500,8,11,19,1.333333333,1
Ahmedabad Airport,,0500 - 0515,11,17,29,1.833333333,1
Ahmedabad Airport,,0515 - 0530,10,16,24,1.666666667,1
Ahmedabad Airport,,0530 - 0545,11,14,30,1.833333333,1
Ahmedabad Airport,,0545 - 0600,19,22,53,3.166666667,3
Ahmedabad Airport,,0600 - 0615,21,26,58,3.5,3
Ahmedabad Airport,,0615 - 0630,10,14,26,1.666666667,1
Ahmedabad Airport,,0630 - 0645,13,17,35,2.166666667,2
Ahmedabad Airport,,0645 - 0700,15,19,40,2.5,2
Ahmedabad Airport,,0700 - 0715,14,17,39,2.333333333,2
Ahmedabad Airport,,0715 - 0730,8,12,20,1.333333333,1
Ahmedabad Airport,,0730 - 0745,19,23,53,3.166666667,3
Ahmedabad Airport,,0745 - 0800,16,19,42,2.666666667,2
Ahmedabad Airport,,0800 - 0815,20,24,56,3.333333333,3
Ahmedabad Airport,,0815 - 0830,18,22,51,3,3
Ahmedabad Airport,,0830 - 0845,9,13,20,1.5,1
Ahmedabad Airport,,0845 - 0900,11,16,29,1.833333333,1
Ahmedabad Airport,,0900 - 0915,22,26,62,3.666666667,3
Ahmedabad Airport,,0915 - 0930,20,26,57,3.333333333,3
Ahmedabad Airport,,0930 - 0945,10,13,26,1.666666667,1
Ahmedabad Airport,,0945 - 1000,21,25,58,3.5,3
Ahmedabad Airport,,1000 - 1015,8,11,21,1.333333333,1
Ahmedabad Airport,,1015 - 1030,13,17,36,2.166666667,2
Ahmedabad Airport,,1030 - 1045,21,26,58,3.5,3
Ahmedabad Airport,,1045 - 1100,13,18,32,2.166666667,2
Ahmedabad Airport,,1100 - 1115,9,13,23,1.5,1
Ahmedabad Airport,,1115 - 1130,10,13,27,1.666666667,1
Ahmedabad Airport,,1130 - 1145,18,21,47,3,3
Ahmedabad Airport,,1145 - 1200,24,29,69,4,4
Ahmedabad Airport,,1200 - 1215,18,24,47,3,3
Ahmedabad Airport,,1215 - 1230,24,28,69,4,4
Ahmedabad Airport,,1230 - 1245,13,18,36,2.166666667,2
Ahmedabad Airport,,1245 - 1300,8,11,20,1.333333333,1
Ahmedabad Airport,,1300 - 1315,19,23,51,3.166666667,3
Ahmedabad Airport,,1315 - 1330,21,25,58,3.5,3
Ahmedabad Airport,,1330 - 1345,15,21,38,2.5,2
Ahmedabad Airport,,1345 - 1400,16,20,42,2.666666667,2
Ahmedabad Airport,,1400 - 1415,15,18,40,2.5,2
Ahmedabad Airport,,1415 - 1430,8,14,20,1.333333333,1
Ahmedabad Airport,,1430 - 1445,20,23,56,3.333333333,3
Ahmedabad Airport,,1445 - 1500,12,16,30,2,2
Ahmedabad Airport,,1500 - 1515,8,11,17,1.333333333,1
Ahmedabad Airport,,1515 - 1530,12,15,31,2,2
Ahmedabad Airport,,1530 - 1545,9,13,23,1.5,1
Ahmedabad Airport,,1545 - 1600,11,17,28,1.833333333,1
Ahmedabad Airport,,1600 - 1615,19,25,54,3.166666667,3
Ahmedabad Airport,,1615 - 1630,11,17,26,1.833333333,1
Ahmedabad Airport,,1630 - 1645,23,26,65,3.833333333,3
Ahmedabad Airport,,1645 - 1700,11,16,29,1.833333333,1
Ahmedabad Airport,,1700 - 1715,17,23,44,2.833333333,2
Ahmedabad Airport,,1715 - 1730,21,27,60,3.5,3
Ahmedabad Airport,,1730 - 1745,17,22,45,2.833333333,2
Ahmedabad Airport,,1745 - 1800,8,13,21,1.333333333,1
Ahmedabad Airport,,1800 - 1815,11,17,26,1.833333333,1
Ahmedabad Airport,,1815 - 1830,23,29,66,3.833333333,3
Ahmedabad Airport,,1830 - 1845,22,28,63,3.666666667,3
Ahmedabad Airport,,1845 - 1900,12,18,33,2,2
Ahmedabad Airport,,1900 - 1915,22,28,62,3.666666667,3
Ahmedabad Airport,,1915 - 1930,18,23,50,3,3
Ahmedabad Airport,,1930 - 1945,20,25,55,3.333333333,3
Ahmedabad Airport,,1945 - 2000,12,17,29,2,2
Ahmedabad Airport,,2000 - 2015,23,27,65,3.833333333,3
Ahmedabad Airport,,2015 - 2030,14,17,35,2.333333333,2
Ahmedabad Airport,,2030 - 2045,16,22,45,2.666666667,2
Ahmedabad Airport,,2045 - 2100,12,17,33,2,2
Ahmedabad Airport,,2100 - 2115,14,18,37,2.333333333,2
Ahmedabad Airport,,2115 - 2130,9,12,22,1.5,1
Ahmedabad Airport,,2130 - 2145,11,14,29,1.833333333,1
Ahmedabad Airport,,2145 - 2200,8,11,21,1.333333333,1
Ahmedabad Airport,,2200 - 2215,22,27,60,3.666666667,3
Ahmedabad Airport,,2215 - 2230,16,21,44,2.666666667,2
Ahmedabad Airport,,2230 - 2245,17,21,46,2.833333333,2
Ahmedabad Airport,,2245 - 2300,9,14,22,1.5,1
Ahmedabad Airport,,2300 - 2315,20,25,53,3.333333333,3
Ahmedabad Airport,,2315 - 2330,21,25,57,3.5,3
Ahmedabad Airport,,2330 - 2345,11,17,30,1.833333333,1
Ahmedabad Airport,,2345 - 2400,11,15,27,1.833333333,1
Ahmedabad Airport,,0000 - 0015,24,29,68,4,4
Ahmedabad Airport,,0015 - 0030,14,18,38,2.333333333,2
Ahmedabad Airport,,0030 - 0045,20,23,57,3.333333333,3
Ahmedabad Airport,,0045 - 0100,18,23,50,3,3
Ahmedabad Airport,,0100 - 0115,21,25,59,3.5,3
Ahmedabad Airport,,0115 - 0130,11,16,29,1.833333333,1
Ahmedabad Airport,,0130 - 0145,17,20,44,2.833333333,2
Ahmedabad Airport,,0145 - 0200,14,18,39,2.333333333,2
Ahmedabad Airport,,0200 - 0215,11,15,26,1.833333333,1
Ahmedabad Airport,,0215 - 0230,10,13,25,1.666666667,1
Ahmedabad Airport,,0230 - 0245,9,13,20,1.5,1
Ahmedabad Airport,,0245 - 0300,13,18,36,2.166666667,2
Ahmedabad Airport,,0300 - 0315,13,19,35,2.166666667,2
Ahmedabad Airport,,0315 - 0330,9,15,21,1.5,1
Ahmedabad Airport,,0330 - 0345,10,16,25,1.666666667,1
Ahmedabad Airport,,0345 - 0400,19,25,51,3.166666667,3
Ahmedabad Airport,,0400 - 0415,13,16,32,2.166666667,2
Ahmedabad Airport,,0415 - 0430,24,27,66,4,4
Ahmedabad Airport,,0430 - 0445,16,21,43,2.666666667,2
Ahmedabad Airport,,0445 - 0500,9,15,23,1.5,1
Ahmedabad Airport,,0500 - 0515,10,16,27,1.666666667,1
Ahmedabad Airport,,0515 - 0530,20,25,57,3.333333333,3
Ahmedabad Airport,,0530 - 0545,14,17,36,2.333333333,2
Ahmedabad Airport,,0545 - 0600,20,24,53,3.333333333,3
Ahmedabad Airport,,0600 - 0615,21,24,57,3.5,3
Ahmedabad Airport,,0615 - 0630,9,12,22,1.5,1
Ahmedabad Airport,,0630 - 0645,13,16,35,2.166666667,2
Ahmedabad Airport,,0645 - 0700,9,15,23,1.5,1
Ahmedabad Airport,,0700 - 0715,16,20,44,2.666666667,2
Ahmedabad Airport,,0715 - 0730,11,17,27,1.833333333,1
Ahmedabad Airport,,0730 - 0745,13,17,35,2.166666667,2
Ahmedabad Airport,,0745 - 0800,20,24,53,3.333333333,3
Ahmedabad Airport,,0800 - 0815,19,23,51,3.166666667,3
Ahmedabad Airport,,0815 - 0830,22,25,61,3.666666667,3
Ahmedabad Airport,,0830 - 0845,17,23,48,2.833333333,2
Ahmedabad Airport,,0845 - 0900,15,21,40,2.5,2
Ahmedabad Airport,,0900 - 0915,22,26,63,3.666666667,3
Ahmedabad Airport,,0915 - 0930,14,17,35,2.333333333,2
Ahmedabad Airport,,0930 - 0945,14,19,35,2.333333333,2
Ahmedabad Airport,,0945 - 1000,9,13,22,1.5,1
Ahmedabad Airport,,1000 - 1015,16,20,43,2.666666667,2
Ahmedabad Airport,,1015 - 1030,21,26,56,3.5,3
Ahmedabad Airport,,1030 - 1045,19,22,51,3.166666667,3
Ahmedabad Airport,,1045 - 1100,8,14,21,1.333333333,1
Ahmedabad Airport,,1100 - 1115,14,20,36,2.333333333,2
Ahmedabad Airport,,1115 - 1130,20,26,53,3.333333333,3
Ahmedabad Airport,,1130 - 1145,22,25,63,3.666666667,3
Ahmedabad Airport,,1145 - 1200,9,12,21,1.5,1
Ahmedabad Airport,,1200 - 1215,23,29,62,3.833333333,3
Ahmedabad Airport,,1215 - 1230,23,27,63,3.833333333,3
Ahmedabad Airport,,1230 - 1245,12,17,33,2,2
Ahmedabad Airport,,1245 - 1300,18,23,51,3,3
Ahmedabad Airport,,1300 - 1315,21,25,59,3.5,3
Ahmedabad Airport,,1315 - 1330,19,24,52,3.166666667,3
Ahmedabad Airport,,1330 - 1345,15,19,38,2.5,2
Ahmedabad Airport,,1345 - 1400,17,23,45,2.833333333,2
Ahmedabad Airport,,1400 - 1415,14,18,38,2.333333333,2
Ahmedabad Airport,,1415 - 1430,24,27,69,4,4
Ahmedabad Airport,,1430 - 1445,20,24,56,3.333333333,3
Ahmedabad Airport,,1445 - 1500,23,28,62,3.833333333,3
Ahmedabad Airport,,1500 - 1515,23,27,64,3.833333333,3
Ahmedabad Airport,,1515 - 1530,10,16,26,1.666666667,1
Ahmedabad Airport,,1530 - 1545,20,25,56,3.333333333,3
Ahmedabad Airport,,1545 - 1600,10,13,27,1.666666667,1
Ahmedabad Airport,,1600 - 1615,24,27,67,4,4
Ahmedabad Airport,,1615 - 1630,16,19,45,2.666666667,2
Ahmedabad Airport,,1630 - 1645,11,17,26,1.833333333,1
Ahmedabad Airport,,1645 - 1700,8,13,17,1.333333333,1
Ahmedabad Airport,,1700 - 1715,12,15,30,2,2
Ahmedabad Airport,,1715 - 1730,8,13,20,1.333333333,1
Ahmedabad Airport,,1730 - 1745,22,28,59,3.666666667,3
Ahmedabad Airport,,1745 - 1800,12,17,33,2,2
Ahmedabad Airport,,1800 - 1815,9,13,20,1.5,1
Ahmedabad Airport,,1815 - 1830,24,28,67,4,4
Ahmedabad Airport,,1830 - 1845,22,27,61,3.666666667,3
Ahmedabad Airport,,1845 - 1900,24,28,66,4,4
Ahmedabad Airport,,1900 - 1915,22,28,59,3.666666667,3
Ahmedabad Airport,,1915 - 1930,17,22,46,2.833333333,2
