Airport,Date,Time Interval,Avg_time,Max_time,Passengers,temp,Flights
Ahmedabad Airport,,0930 - 0945,19,24,51,3.166666667,3
Ahmedabad Airport,,0945 - 1000,8,13,21,1.333333333,1
Ahmedabad Airport,,1000 - 1015,24,28,65,4,4
Ahmedabad Airport,,1015 - 1030,20,25,54,3.333333333,3
Ahmedabad Airport,,1030 - 1045,20,26,53,3.333333333,3
Ahmedabad Airport,,1045 - 1100,15,18,39,2.5,2
Ahmedabad Airport,,1100 - 1115,18,24,48,3,3
Ahmedabad Airport,,1115 - 1130,14,18,36,2.333333333,2
Ahmedabad Airport,,1130 - 1145,17,20,45,2.833333333,2
Ahmedabad Airport,,1145 - 1200,15,20,40,2.5,2
Ahmedabad Airport,,1200 - 1215,16,19,43,2.666666667,2
Ahmedabad Airport,,1215 - 1230,13,19,32,2.166666667,2
Ahmedabad Airport,,1230 - 1245,23,29,66,3.833333333,3
Ahmedabad Airport,,1245 - 1300,22,26,59,3.666666667,3
Ahmedabad Airport,,1300 - 1315,17,23,46,2.833333333,2
Ahmedabad Airport,,1315 - 1330,13,16,33,2.166666667,2
Ahmedabad Airport,,1330 - 1345,23,29,64,3.833333333,3
Ahmedabad Airport,,1345 - 1400,9,13,24,1.5,1
Ahmedabad Airport,,1400 - 1415,14,19,36,2.333333333,2
Ahmedabad Airport,,1415 - 1430,18,22,49,3,3
Ahmedabad Airport,,1430 - 1445,15,21,41,2.5,2
Ahmedabad Airport,,1445 - 1500,15,21,40,2.5,2
Ahmedabad Airport,,1500 - 1515,10,14,23,1.666666667,1
Ahmedabad Airport,,1515 - 1530,22,27,61,3.666666667,3
Ahmedabad Airport,,1530 - 1545,22,27,61,3.666666667,3
Ahmedabad Airport,,1545 - 1600,8,13,20,1.333333333,1
Ahmedabad Airport,,1600 - 1615,16,19,43,2.666666667,2
Ahmedabad Airport,,1615 - 1630,11,14,26,1.833333333,1
Ahmedabad Airport,,1630 - 1645,24,28,65,4,4
Ahmedabad Airport,,1645 - 1700,22,26,62,3.666666667,3
Ahmedabad Airport,,1700 - 1715,8,12,20,1.333333333,1
Ahmedabad Airport,,1715 - 1730,23,28,65,3.833333333,3
Ahmedabad Airport,,1730 - 1745,10,15,26,1.666666667,1
Ahmedabad Airport,,1745 - 1800,19,22,50,3.166666667,3
Ahmedabad Airport,,1800 - 1815,12,15,33,2,2
Ahmedabad Airport,,1815 - 1830,16,19,44,2.666666667,2
Ahmedabad Airport,,1830 - 1845,10,13,26,1.666666667,1
Ahmedabad Airport,,1845 - 1900,22,26,60,3.666666667,3
Ahmedabad Airport,,1900 - 1915,14,19,36,2.333333333,2
Ahmedabad Airport,,1915 - 1930,10,14,24,1.666666667,1
Ahmedabad Airport,,1930 - 1945,8,13,19,1.333333333,1
Ahmedabad Airport,,1945 - 2000,21,25,60,3.5,3
Ahmedabad Airport,,2000 - 2015,22,25,61,3.666666667,3
Ahmedabad Airport,,2015 - 2030,10,14,23,1.666666667,1
Ahmedabad Airport,,2030 - 2045,16,20,43,2.666666667,2
Ahmedabad Airport,,2045 - 2100,9,12,21,1.5,1
Ahmedabad Airport,,2100 - 2115,14,20,36,2.333333333,2
Ahmedabad Airport,,2115 - 2130,15,19,40,2.5,2
Ahmedabad Airport,,2130 - 2145,19,25,51,3.166666667,3
Ahmedabad Airport,,2145 - 2200,20,25,54,3.333333333,3
Ahmedabad Airport,,2200 - 2215,12,17,30,2,2
Ahmedabad Airport,,2215 - 2230,20,25,56,3.333333333,3
Ahmedabad Airport,,2230 - 2245,9,15,21,1.5,1
Ahmedabad Airport,,2245 - 2300,15,21,40,2.5,2
Ahmedabad Airport,,2300 - 2315,8,13,19,1.333333333,1
Ahmedabad Airport,,2315 - 2330,22,25,60,3.666666667,3
Ahmedabad Airport,,2330 - 2345,16,21,42,2.666666667,2
Ahmedabad Airport,,2345 - 2400,21,25,59,3.5,3
Ahmedabad Airport,,0000 - 0015,16,22,44,2.666666667,2
Ahmedabad Airport,,0015 - 0030,10,14,23,1.666666667,1
Ahmedabad Airport,,0030 - 0045,19,25,53,3.166666667,3
Ahmedabad Airport,,0045 - 0100,19,24,52,3.166666667,3
Ahmedabad Airport,,0100 - 0115,15,18,41,2.5,2
Ahmedabad Airport,,0115 - 0130,13,18,34,2.166666667,2
Ahmedabad Airport,,0130 - 0145,14,17,39,2.333333333,2
Ahmedabad Airport,,0145 - 0200,19,22,51,3.166666667,3
Ahmedabad Airport,,0200 - 0215,22,25,63,3.666666667,3
Ahmedabad Airport,,0215 - 0230,22,27,62,3.666666667,3
Ahmedabad Airport,,0230 - 0245,9,14,24,1.5,1
Ahmedabad Airport,,0245 - 0300,23,29,64,3.833333333,3
Ahmedabad Airport,,0300 - 0315,11,14,29,1.833333333,1
Ahmedabad Airport,,0315 - 0330,24,27,66,4,4
Ahmedabad Airport,,0330 - 0345,12,18,29,2,2
Ahmedabad Airport,,0345 - 0400,13,17,34,2.166666667,2
Ahmedabad Airport,,0400 - 0415,22,28,59,3.666666667,3
Ahmedabad Airport,,0415 - 0430,17,22,45,2.833333333,2
Ahmedabad Airport,,0430 - 0445,12,16,29,2,2
Ahmedabad Airport,,0445 - 0500,23,28,65,3.833333333,3
Ahmedabad Airport,,0500 - 0515,9,14,20,1.5,1
Ahmedabad Airport,,0515 - 0530,10,15,24,1.666666667,1
Ahmedabad Airport,,0530 - 0545,8,11,17,1.333333333,1
Ahmedabad Airport,,0545 - 0600,24,30,65,4,4
Ahmedabad Airport,,0600 - 0615,8,13,17,1.333333333,1
Ahmedabad Airport,,0615 - 0630,19,23,50,3.166666667,3
Ahmedabad Airport,,0630 - 0645,9,13,22,1.5,1
Ahmedabad Airport,,0645 - 0700,24,30,67,4,4
Ahmedabad Airport,,0700 - 0715,24,28,65,4,4
Ahmedabad Airport,,0715 - 0730,23,28,63,3.833333333,3
Ahmedabad Airport,,0730 - 0745,8,12,19,1.333333333,1
Ahmedabad Airport,,0745 - 0800,22,25,60,3.666666667,3
Ahmedabad Airport,,0800 - 0815,23,28,65,3.833333333,3
Ahmedabad Airport,,0815 - 0830,9,14,20,1.5,1
Ahmedabad Airport,,0830 - 0845,16,20,43,2.666666667,2
Ahmedabad Airport,,0845 - 0900,18,22,50,3,3
Ahmedabad Airport,,0900 - 0915,12,16,29,2,2
Ahmedabad Airport,,0915 - 0930,20,26,54,3.333333333,3
Ahmedabad Airport,,0930 - 0945,12,16,32,2,2
Ahmedabad Airport,,0945 - 1000,8,13,21,1.333333333,1
Ahmedabad Airport,,1000 - 1015,16,20,42,2.666666667,2
Ahmedabad Airport,,1015 - 1030,12,16,32,2,2
Ahmedabad Airport,,1030 - 1045,16,22,41,2.666666667,2
Ahmedabad Airport,,1045 - 1100,16,22,44,2.666666667,2
Ahmedabad Airport,,1100 - 1115,13,16,35,2.166666667,2
Ahmedabad Airport,,1115 - 1130,16,20,42,2.666666667,2
Ahmedabad Airport,,1130 - 1145,9,12,20,1.5,1
Ahmedabad Airport,,1145 - 1200,10,15,25,1.666666667,1
Ahmedabad Airport,,1200 - 1215,18,21,49,3,3
Ahmedabad Airport,,1215 - 1230,18,24,47,3,3
Ahmedabad Airport,,1230 - 1245,8,11,20,1.333333333,1
Ahmedabad Airport,,1245 - 1300,13,19,34,2.166666667,2
Ahmedabad Airport,,1300 - 1315,14,18,39,2.333333333,2
Ahmedabad Airport,,1315 - 1330,23,27,62,3.833333333,3
Ahmedabad Airport,,1330 - 1345,24,28,69,4,4
Ahmedabad Airport,,1345 - 1400,22,27,60,3.666666667,3
Ahmedabad Airport,,1400 - 1415,14,20,38,2.333333333,2
Ahmedabad Airport,,1415 - 1430,20,24,54,3.333333333,3
Ahmedabad Airport,,1430 - 1445,14,18,37,2.333333333,2
Ahmedabad Airport,,1445 - 1500,17,23,45,2.833333333,2
Ahmedabad Airport,,1500 - 1515,12,16,31,2,2
Ahmedabad Airport,,1515 - 1530,15,20,39,2.5,2
Ahmedabad Airport,,1530 - 1545,23,29,63,3.833333333,3
Ahmedabad Airport,,1545 - 1600,11,15,27,1.833333333,1
Ahmedabad Airport,,1600 - 1615,9,12,21,1.5,1
Ahmedabad Airport,,1615 - 1630,16,21,45,2.666666667,2
Ahmedabad Airport,,1630 - 1645,21,26,56,3.5,3
Ahmedabad Airport,,1645 - 1700,18,22,49,3,3
Ahmedabad Airport,,1700 - 1715,16,20,44,2.666666667,2
Ahmedabad Airport,,1715 - 1730,10,14,25,1.666666667,1
Ahmedabad Airport,,1730 - 1745,11,17,30,1.833333333,1
Ahmedabad Airport,,1745 - 1800,14,19,39,2.333333333,2
Ahmedabad Airport,,1800 - 1815,21,24,59,3.5,3
Ahmedabad Airport,,1815 - 1830,10,14,24,1.666666667,1
Ahmedabad Airport,,1830 - 1845,8,12,20,1.333333333,1
Ahmedabad Airport,,1845 - 1900,14,17,37,2.333333333,2
Ahmedabad Airport,,1900 - 1915,12,17,33,2,2
Ahmedabad Airport,,1915 - 1930,22,25,59,3.666666667,3
Ahmedabad Airport,,1930 - 1945,16,19,43,2.666666667,2
Ahmedabad Airport,,1945 - 2000,14,17,36,2.333333333,2
Ahmedabad Airport,,2000 - 2015,21,26,60,3.5,3
Ahmedabad Airport,,2015 - 2030,23,27,65,3.833333333,3
Ahmedabad Airport,,2030 - 2045,20,25,55,3.333333333,3
Ahmedabad Airport,,2045 - 2100,22,28,62,3.666666667,3
Ahmedabad Airport,,2100 - 2115,15,21,39,2.5,2
Ahmedabad Airport,,2115 - 2130,14,17,38,2.333333333,2
Ahmedabad Airport,,2130 - 2145,24,29,67,4,4
Ahmedabad Airport,,2145 - 2200,13,17,36,2.166666667,2
Ahmedabad Airport,,2200 - 2215,19,23,51,3.166666667,3
Ahmedabad Airport,,2215 - 2230,24,28,68,4,4
Ahmedabad Airport,,2230 - 2245,21,27,57,3.5,3
Ahmedabad Airport,,2245 - 2300,18,23,49,3,3
Ahmedabad Airport,,2300 - 2315,9,15,21,1.5,1
Ahmedabad Airport,,2315 - 2330,11,15,26,1.833333333,1
Ahmedabad Airport,,2330 - 2345,17,22,46,2.833333333,2
Ahmedabad Airport,,2345 - 2400,23,29,62,3.833333333,3
Ahmedabad Airport,,0000 - 0015,11,16,30,1.833333333,1
Ahmedabad Airport,,0015 - 0030,21,27,56,3.5,3
Ahmedabad Airport,,0030 - 0045,15,19,41,2.5,2
Ahmedabad Airport,,0045 - 0100,18,24,50,3,3
Ahmedabad Airport,,0100 - 0115,14,17,36,2.333333333,2
Ahmedabad Airport,,0115 - 0130,20,26,54,3.333333333,3
Ahmedabad Airport,,0130 - 0145,11,16,28,1.833333333,1
Ahmedabad Airport,,0145 - 0200,18,24,50,3,3
Ahmedabad Airport,,0200 - 0215,20,23,54,3.333333333,3
Ahmedabad Airport,,0215 - 0230,17,22,46,2.833333333,2
Ahmedabad Airport,,0230 - 0245,12,16,30,2,2
Ahmedabad Airport,,0245 - 0300,17,21,45,2.833333333,2
Ahmedabad Airport,,0300 - 0315,23,26,65,3.833333333,3
Ahmedabad Airport,,0315 - 0330,21,26,59,3.5,3
Ahmedabad Airport,,0330 - 0345,9,12,24,1.5,1
Ahmedabad Airport,,0345 - 0400,8,14,20,1.333333333,1
Ahmedabad Airport,,0400 - 0415,22,27,60,3.666666667,3
Ahmedabad Airport,,0415 - 0430,15,20,42,2.5,2
Ahmedabad Airport,,0430 - 0445,17,20,48,2.833333333,2
Ahmedabad Airport,,0445 - 0500,9,14,21,1.5,1
Ahmedabad Airport,,0500 - 0515,14,19,37,2.333333333,2
Ahmedabad Airport,,0515 - 0530,22,26,59,3.666666667,3
Ahmedabad Airport,,0530 - 0545,9,14,23,1.5,1
Ahmedabad Airport,,0545 - 0600,8,11,18,1.333333333,1
Ahmedabad Airport,,0600 - 0615,14,19,38,2.333333333,2
Ahmedabad Airport,,0615 - 0630,24,29,69,4,4
Ahmedabad Airport,,0630 - 0645,22,27,59,3.666666667,3
Ahmedabad Airport,,0645 - 0700,23,27,65,3.833333333,3
Ahmedabad Airport,,0700 - 0715,12,17,33,2,2
Ahmedabad Airport,,0715 - 0730,17,20,45,2.833333333,2
Ahmedabad Airport,,0730 - 0745,12,15,33,2,2
Ahmedabad Airport,,0745 - 0800,11,16,27,1.833333333,1
Ahmedabad Airport,,0800 - 0815,10,13,23,1.666666667,1
Ahmedabad Airport,,0815 - 0830,24,27,65,4,4
Ahmedabad Airport,,0830 - 0845,24,30,66,4,4
Ahmedabad Airport,,0845 - 0900,17,20,48,2.833333333,2
Ahmedabad Airport,,0900 - 0915,21,27,56,3.5,3
Ahmedabad Airport,,0915 - 0930,17,22,46,2.833333333,2
Ahmedabad Airport,,0930 - 0945,14,17,37,2.333333333,2
Ahmedabad Airport,,0945 - 1000,21,26,56,3.5,3
Ahmedabad Airport,,1000 - 1015,8,11,18,1.333333333,1
Ahmedabad Airport,,1015 - 1030,24,27,68,4,4
Ahmedabad Airport,,1030 - 1045,12,17,31,2,2
Ahmedabad Airport,,1045 - 1100,22,27,62,3.666666667,3
Ahmedabad Airport,,1100 - 1115,14,20,36,2.333333333,2
Ahmedabad Airport,,1115 - 1130,22,26,60,3.666666667,3
Ahmedabad Airport,,1130 - 1145,9,13,24,1.5,1
Ahmedabad Airport,,1145 - 1200,10,16,26,1.666666667,1
Ahmedabad Airport,,1200 - 1215,19,22,54,3.166666667,3
Ahmedabad Airport,,1215 - 1230,23,28,66,3.833333333,3
Ahmedabad Airport,,1230 - 1245,16,22,41,2.666666667,2
Ahmedabad Airport,,1245 - 1300,11,16,29,1.833333333,1
Ahmedabad Airport,,1300 - 1315,13,17,35,2.166666667,2
Ahmedabad Airport,,1315 - 1330,11,14,26,1.833333333,1
Ahmedabad Airport,,1330 - 1345,14,17,39,2.333333333,2
Ahmedabad Airport,,1345 - 1400,16,19,45,2.666666667,2
Ahmedabad Airport,,1400 - 1415,18,23,47,3,3
Ahmedabad Airport,,1415 - 1430,22,26,59,3.666666667,3
Ahmedabad Airport,,1430 - 1445,15,18,40,2.5,2
Ahmedabad Airport,,1445 - 1500,22,28,59,3.666666667,3
Ahmedabad Airport,,1500 - 1515,18,21,48,3,3
Ahmedabad Airport,,1515 - 1530,10,15,27,1.666666667,1
Ahmedabad Airport,,1530 - 1545,18,22,48,3,3
Ahmedabad Airport,,1545 - 1600,15,20,39,2.5,2
Ahmedabad Airport,,1600 - 1615,8,12,18,1.333333333,1
Ahmedabad Airport,,1615 - 1630,10,16,23,1.666666667,1
Ahmedabad Airport,,1630 - 1645,16,22,41,2.666666667,2
Ahmedabad Airport,,1645 - 1700,17,23,48,2.833333333,2
Ahmedabad Airport,,1700 - 1715,15,18,40,2.5,2
Ahmedabad Airport,,1715 - 1730,9,15,21,1.5,1
Ahmedabad Airport,,1730 - 1745,12,16,32,2,2
Ahmedabad Airport,,1745 - 1800,9,13,24,1.5,1
Ahmedabad Airport,,1800 - 1815,11,15,28,1.833333333,1
Ahmedabad Airport,,1815 - 1830,13,17,34,2.166666667,2
Ahmedabad Airport,,1830 - 1845,11,17,29,1.833333333,1
Ahmedabad Airport,,1845 - 1900,16,19,45,2.666666667,2
Ahmedabad Airport,,1900 - 1915,11,16,26,1.833333333,1
Ahmedabad Airport,,1915 - 1930,8,11,20,1.333333333,1
Ahmedabad Airport,,1930 - 1945,22,25,59,3.666666667,3
Ahmedabad Airport,,1945 - 2000,21,26,56,3.5,3
Ahmedabad Airport,,2000 - 2015,9,13,22,1.5,1
Ahmedabad Airport,,2015 - 2030,21,24,58,3.5,3
Ahmedabad Airport,,2030 - 2045,13,16,34,2.166666667,2
Ahmedabad Airport,,2045 - 2100,18,23,50,3,3
Ahmedabad Airport,,2100 - 2115,13,17,36,2.166666667,2
Ahmedabad Airport,,2115 - 2130,19,23,52,3.166666667,3
Ahmedabad Airport,,2130 - 2145,16,19,42,2.666666667,2
Ahmedabad Airport,,2145 - 2200,11,15,30,1.833333333,1
Ahmedabad Airport,,2200 - 2215,17,23,45,2.833333333,2
Ahmedabad Airport,,2215 - 2230,9,14,23,1.5,1
Ahmedabad Airport,,2230 - 2245,24,30,65,4,4
Ahmedabad Airport,,2245 - 2300,16,22,41,2.666666667,2
Ahmedabad Airport,,2300 - 2315,10,13,24,1.666666667,1
Ahmedabad Airport,,2315 - 2330,12,16,31,2,2
Ahmedabad Airport,,2330 - 2345,24,28,69,4,4
Ahmedabad Airport,,2345 - 2400,23,28,64,3.833333333,3
Ahmedabad Airport,,0000 - 0015,21,25,58,3.5,3
Ahmedabad Airport,,0015 - 0030,13,17,34,2.166666667,2
Ahmedabad Airport,,0030 - 0045,18,22,49,3,3
Ahmedabad Airport,,0045 - 0100,24,28,66,4,4
Ahmedabad Airport,,0100 - 0115,9,12,21,1.5,1
Ahmedabad Airport,,0115 - 0130,13,17,34,2.166666667,2
Ahmedabad Airport,,0130 - 0145,10,16,24,1.666666667,1
Ahmedabad Airport,,0145 - 0200,13,16,33,2.166666667,2
Ahmedabad Airport,,0200 - 0215,12,16,30,2,2
Ahmedabad Airport,,0215 - 0230,20,26,54,3.333333333,3
Ahmedabad Airport,,0230 - 0245,21,25,57,3.5,3
Ahmedabad Airport,,0245 - 0300,22,27,62,3.666666667,3
Ahmedabad Airport,,0300 - 0315,9,13,22,1.5,1
Ahmedabad Airport,,0315 - 0330,24,27,65,4,4
Ahmedabad Airport,,0330 - 0345,21,25,60,3.5,3
Ahmedabad Airport,,0345 - 0400,24,30,67,4,4
Ahmedabad Airport,,0400 - 0415,12,17,31,2,2
Ahmedabad Airport,,0415 - 0430,13,17,36,2.166666667,2
Ahmedabad Airport,,0430 - 0445,16,22,41,2.666666667,2
Ahmedabad Airport,,0445 - 0500,9,12,22,1.5,1
Ahmedabad Airport,,0500 - 0515,8,12,17,1.333333333,1
Ahmedabad Airport,,0515 - 0530,20,25,55,3.333333333,3
Ahmedabad Airport,,0530 - 0545,21,24,57,3.5,3
Ahmedabad Airport,,0545 - 0600,18,24,47,3,3
Ahmedabad Airport,,0600 - 0615,19,22,53,3.166666667,3
Ahmedabad Airport,,0615 - 0630,24,28,67,4,4
Ahmedabad Airport,,0630 - 0645,17,22,45,2.833333333,2
Ahmedabad Airport,,0645 - 0700,19,22,51,3.166666667,3
Ahmedabad Airport,,0700 - 0715,14,20,38,2.333333333,2
Ahmedabad Airport,,0715 - 0730,18,24,50,3,3
Ahmedabad Airport,,0730 - 0745,19,23,54,3.166666667,3
Ahmedabad Airport,,0745 - 0800,19,23,53,3.166666667,3
Ahmedabad Airport,,0800 - 0815,14,17,35,2.333333333,2
Ahmedabad Airport,,0815 - 0830,15,21,39,2.5,2
Ahmedabad Airport,,0830 - 0845,15,18,40,2.5,2
Ahmedabad Airport,,0845 - 0900,23,29,66,3.833333333,3
Ahmedabad Airport,,0900 - 0915,8,13,18,1.333333333,1
Ahmedabad Airport,,0915 - 0930,21,26,56,3.5,3
Ahmedabad Airport,,0930 - 0945,12,18,30,2,2
Ahmedabad Airport,,0945 - 1000,14,18,36,2.333333333,2
Ahmedabad Airport,,1000 - 1015,12,18,33,2,2
Ahmedabad Airport,,1015 - 1030,24,27,68,4,4
Ahmedabad Airport,,1030 - 1045,12,17,32,2,2
Ahmedabad Airport,,1045 - 1100,18,24,49,3,3
Ahmedabad Airport,,1100 - 1115,8,11,20,1.333333333,1
Ahmedabad Airport,,1115 - 1130,9,12,20,1.5,1
Ahmedabad Airport,,1130 - 1145,16,20,45,2.666666667,2
Ahmedabad Airport,,1145 - 1200,23,26,63,3.833333333,3
Ahmedabad Airport,,1200 - 1215,19,22,53,3.166666667,3
Ahmedabad Airport,,1215 - 1230,15,20,40,2.5,2
Ahmedabad Airport,,1230 - 1245,9,14,24,1.5,1
Ahmedabad Airport,,1245 - 1300,14,19,38,2.333333333,2
Ahmedabad Airport,,1300 - 1315,22,27,60,3.666666667,3
Ahmedabad Airport,,1315 - 1330,16,22,43,2.666666667,2
Ahmedabad Airport,,1330 - 1345,23,27,65,3.833333333,3
Ahmedabad Airport,,1345 - 1400,13,16,36,2.166666667,2
Ahmedabad Airport,,1400 - 1415,19,25,53,3.166666667,3
Ahmedabad Airport,,1415 - 1430,24,29,66,4,4
Ahmedabad Airport,,1430 - 1445,15,21,39,2.5,2
Ahmedabad Airport,,1445 - 1500,12,16,32,2,2
Ahmedabad Airport,,1500 - 1515,12,18,32,2,2
Ahmedabad Airport,,1515 - 1530,8,11,18,1.333333333,1
Ahmedabad Airport,,1530 - 1545,22,25,62,3.666666667,3
Ahmedabad Airport,,1545 - 1600,22,25,61,3.666666667,3
Ahmedabad Airport,,1600 - 1615,8,11,17,1.333333333,1
Ahmedabad Airport,,1615 - 1630,16,22,41,2.666666667,2
Ahmedabad Airport,,1630 - 1645,15,20,40,2.5,2
Ahmedabad Airport,,1645 - 1700,17,22,48,2.833333333,2
Ahmedabad Airport,,1700 - 1715,8,13,18,1.333333333,1
Ahmedabad Airport,,1715 - 1730,20,26,53,3.333333333,3
Ahmedabad Airport,,1730 - 1745,23,29,65,3.833333333,3
Ahmedabad Airport,,1745 - 1800,17,22,45,2.833333333,2
Ahmedabad Airport,,1800 - 1815,23,27,62,3.833333333,3
Ahmedabad Airport,,1815 - 1830,13,16,33,2.166666667,2
Ahmedabad Airport,,1830 - 1845,19,23,52,3.166666667,3
Ahmedabad Airport,,1845 - 1900,22,28,61,3.666666667,3
Ahmedabad Airport,,1900 - 1915,13,17,32,2.166666667,2
Ahmedabad Airport,,1915 - 1930,23,27,63,3.833333333,3
Ahmedabad Airport,,1930 - 1945,11,17,30,1.833333333,1
Ahmedabad Airport,,1945 - 2000,9,12,22,1.5,1
Ahmedabad Airport,,2000 - 2015,17,22,46,2.833333333,2
Ahmedabad Airport,,2015 - 2030,19,23,51,3.166666667,3
Ahmedabad Airport,,2030 - 2045,20,23,57,3.333333333,3
Ahmedabad Airport,,2045 - 2100,17,21,48,2.833333333,2
Ahmedabad Airport,,2100 - 2115,18,22,49,3,3
Ahmedabad Airport,,2115 - 2130,24,28,66,4,4
Ahmedabad Airport,,2130 - 2145,9,15,23,1.5,1
Ahmedabad Airport,,2145 - 2200,12,15,31,2,2
Ahmedabad Airport,,2200 - 2215,8,14,21,1.333333333,1
Ahmedabad Airport,,2215 - 2230,9,15,20,1.5,1
Ahmedabad Airport,,2230 - 2245,23,26,64,3.833333333,3
Ahmedabad Airport,,2245 - 2300,11,16,30,1.833333333,1
Ahmedabad Airport,,2300 - 2315,18,22,49,3,3
Ahmedabad Airport,,2315 - 2330,12,15,30,2,2
Ahmedabad Airport,,2330 - 2345,18,23,49,3,3
Ahmedabad Airport,,2345 - 2400,13,17,34,2.166666667,2
Ahmedabad Airport,,0000 - 0015,22,28,59,3.666666667,3
Ahmedabad Airport,,0015 - 0030,9,13,22,1.5,1
Ahmedabad Airport,,0030 - 0045,23,29,64,3.833333333,3
Ahmedabad Airport,,0045 - 0100,11,17,29,1.833333333,1
Ahmedabad Airport,,0100 - 0115,17,20,48,2.833333333,2
Ahmedabad Airport,,0115 - 0130,21,26,57,3.5,3
Ahmedabad Airport,,0130 - 0145,19,23,53,3.166666667,3
Ahmedabad Airport,,0145 - 0200,18,22,50,3,3
Ahmedabad Airport,,0200 - 0215,23,26,65,3.833333333,3
Ahmedabad Airport,,0215 - 0230,19,24,53,3.166666667,3
Ahmedabad Airport,,0230 - 0245,18,24,51,3,3
Ahmedabad Airport,,0245 - 0300,17,20,48,2.833333333,2
Ahmedabad Airport,,0300 - 0315,11,17,26,1.833333333,1
Ahmedabad Airport,,0315 - 0330,14,20,39,2.333333333,2
Ahmedabad Airport,,0330 - 0345,11,15,30,1.833333333,1
Ahmedabad Airport,,0345 - 0400,8,13,21,1.333333333,1
Ahmedabad Airport,,0400 - 0415,19,25,53,3.166666667,3
Ahmedabad Airport,,0415 - 0430,9,15,24,1.5,1
Ahmedabad Airport,,0430 - 0445,22,28,62,3.666666667,3
Ahmedabad Airport,,0445 - 0500,9,14,24,1.5,1
Ahmedabad Airport,,0500 - 0515,21,24,58,3.5,3
Ahmedabad Airport,,0515 - 0530,12,16,32,2,2
Ahmedabad Airport,,0530 - 0545,12,17,30,2,2
Ahmedabad Airport,,0545 - 0600,16,21,44,2.666666667,2
Ahmedabad Airport,,0600 - 0615,11,15,28,1.833333333,1
Ahmedabad Airport,,0615 - 0630,20,24,57,3.333333333,3
Ahmedabad Airport,,0630 - 0645,8,11,20,1.333333333,1
Ahmedabad Airport,,0645 - 0700,20,24,56,3.333333333,3
Ahmedabad Airport,,0700 - 0715,19,25,51,3.166666667,3
Ahmedabad Airport,,0715 - 0730,10,16,27,1.666666667,1
Ahmedabad Airport,,0730 - 0745,15,19,42,2.5,2
Ahmedabad Airport,,0745 - 0800,20,23,54,3.333333333,3
Ahmedabad Airport,,0800 - 0815,19,22,50,3.166666667,3
Ahmedabad Airport,,0815 - 0830,19,25,54,3.166666667,3
Ahmedabad Airport,,0830 - 0845,19,25,52,3.166666667,3
Ahmedabad Airport,,0845 - 0900,13,18,36,2.166666667,2
Ahmedabad Airport,,0900 - 0915,18,22,50,3,3
Ahmedabad Airport,,0915 - 0930,24,28,66,4,4
Ahmedabad Airport,,0930 - 0945,9,14,24,1.5,1
Ahmedabad Airport,,0945 - 1000,19,22,50,3.166666667,3
Ahmedabad Airport,,1000 - 1015,12,16,29,2,2
Ahmedabad Airport,,1015 - 1030,23,27,62,3.833333333,3
Ahmedabad Airport,,1030 - 1045,24,30,66,4,4
Ahmedabad Airport,,1045 - 1100,17,20,47,2.833333333,2
Ahmedabad Airport,,1100 - 1115,21,26,59,3.5,3
Ahmedabad Airport,,1115 - 1130,24,30,69,4,4
Ahmedabad Airport,,1130 - 1145,23,29,63,3.833333333,3
Ahmedabad Airport,,1145 - 1200,19,22,52,3.166666667,3
Ahmedabad Airport,,1200 - 1215,18,24,48,3,3
Ahmedabad Airport,,1215 - 1230,14,20,35,2.333333333,2
Ahmedabad Airport,,1230 - 1245,20,25,53,3.333333333,3
Ahmedabad Airport,,1245 - 1300,20,26,55,3.333333333,3
Ahmedabad Airport,,1300 - 1315,20,26,55,3.333333333,3
Ahmedabad Airport,,1315 - 1330,18,23,50,3,3
Ahmedabad Airport,,1330 - 1345,23,28,63,3.833333333,3
Ahmedabad Airport,,1345 - 1400,22,28,61,3.666666667,3
Ahmedabad Airport,,1400 - 1415,10,14,27,1.666666667,1
Ahmedabad Airport,,1415 - 1430,16,20,41,2.666666667,2
Ahmedabad Airport,,1430 - 1445,18,24,48,3,3
Ahmedabad Airport,,1445 - 1500,23,26,62,3.833333333,3
Ahmedabad Airport,,1500 - 1515,16,21,42,2.666666667,2
Ahmedabad Airport,,1515 - 1530,16,19,42,2.666666667,2
Ahmedabad Airport,,1530 - 1545,15,19,40,2.5,2
Ahmedabad Airport,,1545 - 1600,13,19,34,2.166666667,2
Ahmedabad Airport,,1600 - 1615,24,29,68,4,4
Ahmedabad Airport,,1615 - 1630,9,12,21,1.5,1
Ahmedabad Airport,,1630 - 1645,9,14,21,1.5,1
Ahmedabad Airport,,1645 - 1700,18,23,49,3,3
Ahmedabad Airport,,1700 - 1715,10,14,26,1.666666667,1
Ahmedabad Airport,,1715 - 1730,15,19,41,2.5,2
Ahmedabad Airport,,1730 - 1745,23,27,64,3.833333333,3
Ahmedabad Airport,,1745 - 1800,9,13,20,1.5,1
Ahmedabad Airport,,1800 - 1815,15,19,42,2.5,2
Ahmedabad Airport,,1815 - 1830,18,22,51,3,3
Ahmedabad Airport,,1830 - 1845,14,20,35,2.333333333,2
Ahmedabad Airport,,1845 - 1900,14,17,38,2.333333333,2
Ahmedabad Airport,,1900 - 1915,19,25,51,3.166666667,3
Ahmedabad Airport,,1915 - 1930,15,18,38,2.5,2
